Site.ID;Core.ID;Ecosystem;Genus;Compresion;Min.D;Max.D;DBD;OM;OC;Age;Raw.Age;POC;Center
ODE.M;ODE.M-A;Salt Marsh;Sarcocornia;12.99;70;72;0.481775892;7.652604414;2.23958118;305;NA;2.23958118;81.59981611
ODE.M;ODE.M-A;Salt Marsh;Sarcocornia;12.99;72;74;0.623587637;NA;NA;317;NA;NA;83.89840248
ODE.M;ODE.M-A;Salt Marsh;Sarcocornia;12.99;74;76;0.552891252;6.96563415;NA;328;NA;1.772748482;86.19698885
ODE.M;ODE.M-A;Salt Marsh;Sarcocornia;12.99;76;78;0.696371519;NA;NA;339;NA;NA;88.49557522
ODE.M;ODE.M-A;Salt Marsh;Sarcocornia;12.99;78;80;0.788088457;5.676644633;NA;351;NA;1.382089856;90.79416159
ODE.M;ODE.M-A;Salt Marsh;Sarcocornia;12.99;80;82;0.659247839;NA;NA;363;NA;NA;93.09274796
ODE.M;ODE.M-A;Salt Marsh;Sarcocornia;12.99;82;84;0.673250765;5.531583052;1.60688828;374;NA;1.60688828;95.39133433
ODE.M;ODE.M-A;Salt Marsh;Sarcocornia;12.99;84;86;1.11130712;NA;NA;386;NA;NA;97.6899207
ODE.M;ODE.M-A;Salt Marsh;Sarcocornia;12.99;86;88;1.321535782;1.927448848;NA;397;NA;0.245807789;99.98850707
ODE.M;ODE.M-A;Salt Marsh;Sarcocornia;12.99;88;90;1.275374672;NA;NA;409;797;NA;102.2870934
ODE.M;ODE.M-B;Salt Marsh;Sarcocornia;33;0;2.5;0.49811;11.65333505;2.555578392;NA;NA;2.555578392;1.865671642
ODE.M;ODE.M-B;Salt Marsh;Sarcocornia;33;2.5;7.5;0.49354;11.0270914;2.89449738;NA;NA;2.89449738;7.462686567
ODE.M;ODE.M-B;Salt Marsh;Sarcocornia;33;7.5;12.5;0.524955;9.506398537;2.709853016;NA;NA;2.709853016;14.92537313
ODE.M;ODE.M-B;Salt Marsh;Sarcocornia;33;12.5;20;0.545405;10.56825397;NA;NA;NA;2.864607252;24.25373134
ODE.M;ODE.M-B;Salt Marsh;Sarcocornia;33;20;37.5;0.59926;8.450704225;1.68562424;NA;NA;1.68562424;42.91044776
ODE.M;ODE.M-B;Salt Marsh;Sarcocornia;33;37.5;60;0.4959;9.308343009;2.107541872;NA;NA;2.107541872;72.76119403
ODE.M;ODE.M-B;Salt Marsh;Sarcocornia;33;60;70;1.35346;2.611070201;0.517645999;NA;NA;0.517645999;97.01492537
ODE.M;ODE.M-C;Salt Marsh;Sarcocornia;27;0;2.5;0.38831;13.25355611;3.935391219;NA;NA;3.935391219;1.712328767
ODE.M;ODE.M-C;Salt Marsh;Sarcocornia;27;2.5;10;0.43408;9.714248646;3.063155205;NA;NA;3.063155205;8.561643836
ODE.M;ODE.M-C;Salt Marsh;Sarcocornia;27;10;17.5;0.533645;10.09262217;2.208363755;NA;NA;2.208363755;18.83561644
ODE.M;ODE.M-C;Salt Marsh;Sarcocornia;27;17.5;22.5;0.548465;9.961190168;2.312081516;NA;NA;2.312081516;27.39726027
ODE.M;ODE.M-C;Salt Marsh;Sarcocornia;27;22.5;35;0.55727;8.938253754;1.716363296;NA;NA;1.716363296;39.38356164
ODE.M;ODE.M-C;Salt Marsh;Sarcocornia;27;35;62.5;0.44635;10.53742491;2.681018523;NA;NA;2.681018523;66.78082192
ODE.M;ODE.M-C;Salt Marsh;Sarcocornia;27;62.5;80;0.904385;4.80917999;1.584726221;NA;NA;1.584726221;97.60273973
ODB.Z;ODB.Z-A;Salt Marsh;Sarcocornia;3.6;0;2;1.357485;8.137167911;2.291533538;14;14;2.291533538;1.037344398
ODB.Z;ODB.Z-A;Salt Marsh;Sarcocornia;3.6;2;4;1.661965;7.958988025;NA;27;31;2.089906213;3.112033195
ODB.Z;ODB.Z-A;Salt Marsh;Sarcocornia;3.6;4;6;1.982065;8.783748769;NA;44;50;2.309736424;5.186721992
ODB.Z;ODB.Z-A;Salt Marsh;Sarcocornia;3.6;6;8;1.97667;7.496251874;NA;65;70;1.966569371;7.261410788
ODB.Z;ODB.Z-A;Salt Marsh;Sarcocornia;3.6;8;10;1.893165;8.212634823;NA;93;88;2.157512764;9.336099585
ODB.Z;ODB.Z-A;Salt Marsh;Sarcocornia;3.6;10;12;1.55722;7.073170732;2.15745331;107;103;2.15745331;11.41078838
ODB.Z;ODB.Z-A;Salt Marsh;Sarcocornia;3.6;12;14;1.752705;7.843339346;NA;121;121;2.059081427;13.48547718
ODB.Z;ODB.Z-A;Salt Marsh;Sarcocornia;3.6;14;16;1.721595;8.128142657;NA;157;NA;2.134992378;15.56016598
ODB.Z;ODB.Z-A;Salt Marsh;Sarcocornia;3.6;16;18;1.79848;5.522159959;NA;193;NA;1.440398546;17.63485477
ODB.Z;ODB.Z-A;Salt Marsh;Sarcocornia;3.6;18;20;1.69511;6.420813337;NA;230;NA;1.679923963;19.70954357
ODB.Z;ODB.Z-A;Salt Marsh;Sarcocornia;3.6;20;22;1.61384;7.998129093;1.700103689;267;NA;1.700103689;21.78423237
ODB.Z;ODB.Z-A;Salt Marsh;Sarcocornia;3.6;22;24;1.755275;5.577790162;NA;304;NA;1.455226118;23.85892116
ODB.Z;ODB.Z-A;Salt Marsh;Sarcocornia;3.6;24;26;1.616145;5.740788457;NA;343;NA;1.498671383;25.93360996
ODB.Z;ODB.Z-A;Salt Marsh;Sarcocornia;3.6;26;28;1.579385;8.295906252;NA;382;NA;2.179707777;28.00829876
ODB.Z;ODB.Z-A;Salt Marsh;Sarcocornia;3.6;28;30;1.32608;8.238768848;NA;422;NA;2.164478479;30.08298755
ODB.Z;ODB.Z-A;Salt Marsh;Sarcocornia;3.6;30;32;1.50471;7.423034849;1.678577036;462;NA;1.678577036;32.15767635
ODB.Z;ODB.Z-A;Salt Marsh;Sarcocornia;3.6;32;34;1.665025;6.344863191;NA;520;NA;1.659680351;34.23236515
ODB.Z;ODB.Z-A;Salt Marsh;Sarcocornia;3.6;34;36;1.77554;6.594422474;NA;557;NA;1.726197423;36.30705394
ODB.Z;ODB.Z-A;Salt Marsh;Sarcocornia;3.6;36;38;1.44614;6.667702829;NA;593;NA;1.745729434;38.38174274
ODB.Z;ODB.Z-A;Salt Marsh;Sarcocornia;3.6;38;40;1.405985;7.922879177;NA;629;NA;2.080281827;40.45643154
ODB.Z;ODB.Z-A;Salt Marsh;Sarcocornia;3.6;40;42;1.42188;8.567401065;2.005860274;666;NA;2.005860274;42.53112033
ODB.Z;ODB.Z-A;Salt Marsh;Sarcocornia;3.6;42;44;1.572605;7.469008264;NA;703;NA;1.95930791;44.60580913
ODB.Z;ODB.Z-A;Salt Marsh;Sarcocornia;3.6;44;46;1.442845;6.351260417;NA;741;NA;1.661385456;46.68049793
ODB.Z;ODB.Z-A;Salt Marsh;Sarcocornia;3.6;46;48;1.581325;6.642179369;NA;778;NA;1.738926458;48.75518672
ODB.Z;ODB.Z-A;Salt Marsh;Sarcocornia;3.6;48;50;1.39577;7.378368555;NA;814;NA;1.935148968;50.82987552
ODB.Z;ODB.Z-A;Salt Marsh;Sarcocornia;3.6;50;52;1.67479;6.794307891;1.510611481;851;NA;1.510611481;52.90456432
ODB.Z;ODB.Z-A;Salt Marsh;Sarcocornia;3.6;52;54;1.701875;6.698613902;NA;880;NA;1.753968414;54.97925311
ODB.Z;ODB.Z-A;Salt Marsh;Sarcocornia;3.6;54;56;1.54639;6.431513903;NA;904;1271;1.682776072;57.05394191
ODB.Z;ODB.Z-A;Salt Marsh;Sarcocornia;3.6;56;58;1.732765;5.564993565;NA;927;NA;1.451815336;59.12863071
ODB.Z;ODB.Z-A;Salt Marsh;Sarcocornia;3.6;58;60;1.324755;6.373032774;NA;944;NA;1.66718862;61.2033195
ODB.Z;ODB.Z-A;Salt Marsh;Sarcocornia;3.6;60;62;1.59822;NA;NA;961;NA;NA;63.2780083
ODB.Z;ODB.Z-A;Salt Marsh;Sarcocornia;3.6;62;64;1.64643;6.334328973;1.671709714;978;NA;1.671709714;65.3526971
ODB.Z;ODB.Z-A;Salt Marsh;Sarcocornia;3.6;64;66;1.628625;NA;NA;994;NA;NA;67.42738589
ODB.Z;ODB.Z-A;Salt Marsh;Sarcocornia;3.6;66;68;1.69228;6.525854339;NA;1019;NA;1.707921398;69.50207469
ODB.Z;ODB.Z-A;Salt Marsh;Sarcocornia;3.6;68;70;1.50062;NA;NA;1036;NA;NA;71.57676349
ODB.Z;ODB.Z-A;Salt Marsh;Sarcocornia;3.6;70;72;1.36359;4.737913486;1.807479387;1053;NA;1.807479387;73.65145228
ODB.Z;ODB.Z-A;Salt Marsh;Sarcocornia;3.6;72;74;1.56317;NA;NA;1069;NA;NA;75.72614108
ODB.Z;ODB.Z-A;Salt Marsh;Sarcocornia;3.6;74;76;1.54863;4.866192499;NA;1085;1150;1.265558186;77.80082988
ODB.Z;ODB.Z-A;Salt Marsh;Sarcocornia;3.6;76;78;1.587665;NA;NA;1098;NA;NA;79.87551867
ODB.Z;ODB.Z-A;Salt Marsh;Sarcocornia;3.6;78;80;1.508895;5.843519521;NA;1109;NA;1.526053132;81.95020747
ODB.Z;ODB.Z-A;Salt Marsh;Sarcocornia;3.6;80;82;1.520195;NA;NA;1120;NA;NA;84.02489627
ODB.Z;ODB.Z-A;Salt Marsh;Sarcocornia;3.6;82;84;1.47576;6.650940977;1.761775485;1131;NA;1.761775485;86.09958506
ODB.Z;ODB.Z-A;Salt Marsh;Sarcocornia;3.6;84;86;1.357805;NA;NA;1142;NA;NA;88.17427386
ODB.Z;ODB.Z-A;Salt Marsh;Sarcocornia;3.6;86;88;1.41612;9.06890514;NA;1153;NA;2.385741478;90.24896266
ODB.Z;ODB.Z-A;Salt Marsh;Sarcocornia;3.6;88;90;1.462635;NA;NA;1164;NA;NA;92.32365145
ODB.Z;ODB.Z-A;Salt Marsh;Sarcocornia;3.6;90;92;1.554845;7.647877881;2.0054277;1175;NA;2.0054277;94.39834025
ODB.Z;ODB.Z-A;Salt Marsh;Sarcocornia;3.6;92;94;1.46293;NA;NA;1186;NA;NA;96.47302905
ODB.Z;ODB.Z-A;Salt Marsh;Sarcocornia;3.6;94;96;1.552565;6.290773532;NA;1197;NA;1.645263393;98.54771784
ODB.Z;ODB.Z-A;Salt Marsh;Sarcocornia;3.6;96;98;0.941285;NA;NA;1208;NA;NA;100.6224066
ODB.Z;ODB.Z-A;Salt Marsh;Sarcocornia;3.6;98;100;1.555575;7.070005874;NA;1218;NA;1.852958547;102.6970954
ODB.Z;ODB.Z-A;Salt Marsh;Sarcocornia;3.6;100;102;1.600995;NA;NA;1229;NA;NA;104.7717842
ODB.Z;ODB.Z-A;Salt Marsh;Sarcocornia;3.6;102;104;1.37347;7.189274932;NA;1240;NA;1.884748302;106.846473
ODB.Z;ODB.Z-A;Salt Marsh;Sarcocornia;3.6;104;106;1.51866;NA;NA;1251;NA;NA;108.9211618
ODB.Z;ODB.Z-A;Salt Marsh;Sarcocornia;3.6;106;108;1.41916;7.3240736;NA;1262;NA;1.920677291;110.9958506
ODB.Z;ODB.Z-A;Salt Marsh;Sarcocornia;3.6;108;110;1.4565;NA;NA;1272;NA;NA;113.0705394
ODB.Z;ODB.Z-A;Salt Marsh;Sarcocornia;3.6;110;112;1.05213;11.20940883;2.694042316;1283;NA;2.694042316;115.1452282
ODB.Z;ODB.Z-A;Salt Marsh;Sarcocornia;3.6;112;114;0.631955;NA;NA;1294;NA;NA;117.219917
ODB.Z;ODB.Z-A;Salt Marsh;Sarcocornia;3.6;114;116;0.773455;14.07618261;NA;1305;NA;3.720371999;119.2946058
ODB.Z;ODB.Z-A;Salt Marsh;Sarcocornia;3.6;116;118;1.664765;NA;NA;1316;NA;NA;121.3692946
ODB.Z;ODB.Z-A;Salt Marsh;Sarcocornia;3.6;118;120;1.28432;5.101010101;1.318963952;1327;1328;1.318963952;123.4439834
ODB.Z;ODB.Z-B;Salt Marsh;Sarcocornia;32.5;0;2.5;0.841185;9.124283951;2.585112102;NA;NA;2.585112102;1.851851852
ODB.Z;ODB.Z-B;Salt Marsh;Sarcocornia;32.5;2.5;7.5;0.995305;8.651839485;1.958455449;NA;NA;1.958455449;7.407407407
ODB.Z;ODB.Z-B;Salt Marsh;Sarcocornia;32.5;7.5;12.5;0.985675;8.60542784;1.932010498;NA;NA;1.932010498;14.81481481
ODB.Z;ODB.Z-B;Salt Marsh;Sarcocornia;32.5;12.5;20;0.99668;7.890365449;NA;NA;NA;2.071615678;24.07407407
ODB.Z;ODB.Z-B;Salt Marsh;Sarcocornia;32.5;20;37.5;0.954975;5.512717965;1.82581454;NA;NA;1.82581454;42.59259259
ODB.Z;ODB.Z-B;Salt Marsh;Sarcocornia;32.5;37.5;60;1.11835;5.113689676;1.855388911;NA;NA;1.855388911;72.22222222
ODB.Z;ODB.Z-B;Salt Marsh;Sarcocornia;32.5;60;70;1.320325;3.552727716;NA;NA;NA;0.915469701;96.2962963
ODB.Z;ODB.Z-C;Salt Marsh;Sarcocornia;29;0;2.5;0.88316;9.723537769;1.83614188;NA;NA;1.83614188;1.76056338
ODB.Z;ODB.Z-C;Salt Marsh;Sarcocornia;29;2.5;7.5;1.02722;6.44101115;1.671019451;NA;NA;1.671019451;7.042253521
ODB.Z;ODB.Z-C;Salt Marsh;Sarcocornia;29;7.5;12.5;1.100265;6.426978648;1.565362988;NA;NA;1.565362988;14.08450704
ODB.Z;ODB.Z-C;Salt Marsh;Sarcocornia;29;12.5;20;0.935535;7.773210832;1.756213884;NA;NA;1.756213884;22.88732394
ODB.Z;ODB.Z-C;Salt Marsh;Sarcocornia;29;20;37.5;1.05146;6.338480355;1.369342566;NA;NA;1.369342566;40.49295775
ODB.Z;ODB.Z-C;Salt Marsh;Sarcocornia;29;37.5;60;1.19565;4.607213439;1.263235934;NA;NA;1.263235934;68.66197183
ODB.Z;ODB.Z-C;Salt Marsh;Sarcocornia;29;60;70;0.976875;6.256752775;2.169475493;NA;NA;2.169475493;91.54929577
ODL.R;ODL.R-A;Salt Marsh;Spartina maritima;9.6;0;2;0.730136559;9.062879094;3.519262301;NA;NA;3.519262301;1.10619469
ODL.R;ODL.R-A;Salt Marsh;Spartina maritima;9.6;2;4;0.902406897;5.901370144;NA;NA;NA;1.874566054;3.318584071
ODL.R;ODL.R-A;Salt Marsh;Spartina maritima;9.6;4;6;1.119744342;2.926240636;NA;NA;NA;0.819832095;5.530973451
ODL.R;ODL.R-A;Salt Marsh;Spartina maritima;9.6;6;8;1.408414894;2.093873666;NA;NA;NA;0.524743862;7.743362832
ODL.R;ODL.R-A;Salt Marsh;Spartina maritima;9.6;8;10;1.441313965;1.239280226;NA;NA;NA;0.221775967;9.955752212
ODL.R;ODL.R-A;Salt Marsh;Spartina maritima;9.6;10;12;1.482527386;0.880484988;NA;NA;NA;0.094576959;12.16814159
ODL.R;ODL.R-A;Salt Marsh;Spartina maritima;9.6;12;14;1.449644178;1.737093784;NA;NA;NA;0.398259332;14.38053097
ODL.R;ODL.R-A;Salt Marsh;Spartina maritima;9.6;14;16;1.563465004;1.262848752;NA;NA;NA;0.23013141;16.59292035
ODL.R;ODL.R-A;Salt Marsh;Spartina maritima;9.6;16;18;1.691415693;0.770385193;NA;NA;NA;0.055544711;18.80530973
ODL.R;ODL.R-A;Salt Marsh;Spartina maritima;9.6;18;20;1.601660743;0.832724617;NA;NA;NA;0.077645096;21.01769912
ODL.R;ODL.R-A;Salt Marsh;Spartina maritima;9.6;20;22;1.7763659;0.751842992;0.07621525;NA;NA;0.07621525;23.2300885
ODL.R;ODL.R-A;Salt Marsh;Spartina maritima;9.6;22;24;1.765331851;0.73276286;NA;NA;NA;0.042206955;25.44247788
ODL.R;ODL.R-A;Salt Marsh;Spartina maritima;9.6;24;26;1.725385696;0.849735958;NA;NA;NA;0.083675906;27.65486726
ODL.R;ODL.R-A;Salt Marsh;Spartina maritima;9.6;26;28;1.63750017;0.823764353;NA;NA;NA;0.074468531;29.86725664
ODL.R;ODL.R-A;Salt Marsh;Spartina maritima;9.6;28;30;1.64404163;0.676886323;NA;NA;NA;0.022397773;32.07964602
ODL.R;ODL.R-A;Salt Marsh;Spartina maritima;9.6;30;32;1.616740139;0.626032954;0.009912632;NA;NA;0.009912632;34.2920354
ODL.R;ODL.R-A;Salt Marsh;Spartina maritima;9.6;32;34;1.591365039;0.933604807;NA;NA;NA;0.113408838;36.50442478
ODL.R;ODL.R-A;Salt Marsh;Spartina maritima;9.6;34;36;1.412061809;0.596072931;NA;NA;NA;0;38.71681416
ODL.R;ODL.R-A;Salt Marsh;Spartina maritima;9.6;36;38;1.62623587;0.887773811;NA;NA;NA;0.097160971;40.92920354
ODL.R;ODL.R-A;Salt Marsh;Spartina maritima;9.6;38;40;1.5929756;0.745675085;NA;NA;NA;0.046784558;43.14159292
ODL.R;ODL.R-A;Salt Marsh;Spartina maritima;9.6;40;42;1.536868314;0.989756025;0.168149996;NA;NA;0.168149996;45.3539823
ODL.R;ODL.R-A;Salt Marsh;Spartina maritima;9.6;42;44;1.505623796;NA;NA;NA;NA;NA;47.56637168
ODL.R;ODL.R-A;Salt Marsh;Spartina maritima;9.6;44;46;1.711632774;0.875404128;NA;NA;NA;0.092775708;49.77876106
ODL.R;ODL.R-A;Salt Marsh;Spartina maritima;9.6;46;48;1.634574315;NA;NA;NA;NA;NA;51.99115044
ODL.R;ODL.R-A;Salt Marsh;Spartina maritima;9.6;48;50;1.605803427;0.767658641;NA;NA;NA;0.054578102;54.20353982
ODL.R;ODL.R-A;Salt Marsh;Spartina maritima;9.6;50;52;1.582744413;NA;NA;NA;NA;NA;56.4159292
ODL.R;ODL.R-A;Salt Marsh;Spartina maritima;9.6;52;54;1.538121333;0.456961208;NA;NA;NA;0;58.62831858
ODL.R;ODL.R-A;Salt Marsh;Spartina maritima;9.6;54;56;1.684149742;NA;NA;NA;NA;NA;60.84070796
ODL.R;ODL.R-A;Salt Marsh;Spartina maritima;9.6;56;58;1.770064213;0.462917364;NA;NA;NA;0;63.05309735
ODL.R;ODL.R-A;Salt Marsh;Spartina maritima;9.6;58;60;1.496725691;NA;NA;NA;NA;NA;65.26548673
ODL.R;ODL.R-A;Salt Marsh;Spartina maritima;9.6;60;62;1.32027434;0.818379018;0.023566046;NA;NA;0.023566046;67.47787611
ODL.R;ODL.R-A;Salt Marsh;Spartina maritima;9.6;62;64;1.477729751;NA;NA;NA;NA;NA;69.69026549
ODL.R;ODL.R-A;Salt Marsh;Spartina maritima;9.6;64;66;1.453926034;0.872626308;NA;NA;NA;0.091790924;71.90265487
ODL.R;ODL.R-A;Salt Marsh;Spartina maritima;9.6;66;68;0.727096377;NA;NA;NA;NA;NA;74.11504425
ODL.R;ODL.R-B;Salt Marsh;Spartina maritima;11.2;0;2;1.263693234;7.808080808;1.986231544;NA;NA;1.986231544;1.126126126
ODL.R;ODL.R-B;Salt Marsh;Spartina maritima;11.2;2;4;1.642632254;2.665927531;NA;NA;NA;0.727546676;3.378378378
ODL.R;ODL.R-B;Salt Marsh;Spartina maritima;11.2;4;6;1.31875843;1.914211265;NA;NA;NA;0.461050488;5.630630631
ODL.R;ODL.R-B;Salt Marsh;Spartina maritima;11.2;6;8;1.518958551;1.226658721;NA;NA;NA;0.217301429;7.882882883
ODL.R;ODL.R-B;Salt Marsh;Spartina maritima;11.2;8;10;1.822729064;0.587064677;NA;NA;NA;0;10.13513514
ODL.R;ODL.R-B;Salt Marsh;Spartina maritima;11.2;10;12;1.701677739;0.895215732;0.154957929;NA;NA;0.154957929;12.38738739
ODL.R;ODL.R-B;Salt Marsh;Spartina maritima;11.2;12;14;1.90905299;0.597059114;NA;NA;NA;0;14.63963964
ODL.R;ODL.R-B;Salt Marsh;Spartina maritima;11.2;14;16;1.633867506;1.613450264;NA;NA;NA;0.354425603;16.89189189
ODL.R;ODL.R-B;Salt Marsh;Spartina maritima;11.2;16;18;1.709141996;1.205179283;NA;NA;NA;0.209686604;19.14414414
ODL.R;ODL.R-B;Salt Marsh;Spartina maritima;11.2;18;20;1.674932511;0.937883624;NA;NA;NA;0.114925751;21.3963964
ODL.R;ODL.R-B;Salt Marsh;Spartina maritima;11.2;20;22;1.616415903;0.867869332;0.087237986;NA;NA;0.087237986;23.64864865
ODL.R;ODL.R-B;Salt Marsh;Spartina maritima;11.2;22;24;1.65936944;0.922115909;NA;NA;NA;0.109335828;25.9009009
ODL.R;ODL.R-B;Salt Marsh;Spartina maritima;11.2;24;26;1.842711771;0.610058526;NA;NA;NA;0;28.15315315
ODL.R;ODL.R-B;Salt Marsh;Spartina maritima;11.2;26;28;1.431715519;0.733819285;NA;NA;NA;0.042581476;30.40540541
ODL.R;ODL.R-B;Salt Marsh;Spartina maritima;11.2;28;30;1.792243531;0.806371329;NA;NA;NA;0.068302408;32.65765766
ODL.R;ODL.R-B;Salt Marsh;Spartina maritima;11.2;30;32;1.745145834;NA;NA;NA;NA;NA;34.90990991
ODL.R;ODL.R-B;Salt Marsh;Spartina maritima;11.2;32;34;1.820659513;0.495025479;0.115422998;NA;NA;0.115422998;37.16216216
ODL.R;ODL.R-B;Salt Marsh;Spartina maritima;11.2;34;36;1.443288667;NA;NA;NA;NA;NA;39.41441441
ODL.R;ODL.R-B;Salt Marsh;Spartina maritima;11.2;36;38;1.551086008;0.77588337;NA;NA;NA;0.057493909;41.66666667
ODL.R;ODL.R-B;Salt Marsh;Spartina maritima;11.2;38;40;1.688694453;NA;NA;NA;NA;NA;43.91891892
ODL.R;ODL.R-B;Salt Marsh;Spartina maritima;11.2;40;42;1.596670678;0.490340296;NA;NA;NA;0;46.17117117
ODL.R;ODL.R-B;Salt Marsh;Spartina maritima;11.2;42;44;1.590167273;NA;NA;NA;NA;NA;48.42342342
ODL.R;ODL.R-B;Salt Marsh;Spartina maritima;11.2;44;46;1.613358435;0.369058164;NA;NA;NA;0;50.67567568
ODL.R;ODL.R-B;Salt Marsh;Spartina maritima;11.2;46;48;1.723593669;NA;NA;NA;NA;NA;52.92792793
ODL.R;ODL.R-B;Salt Marsh;Spartina maritima;11.2;48;50;1.523648887;NA;NA;NA;NA;NA;55.18018018
ODL.R;ODL.R-B;Salt Marsh;Spartina maritima;11.2;50;52;1.608705278;NA;NA;NA;NA;NA;57.43243243
ODL.R;ODL.R-B;Salt Marsh;Spartina maritima;11.2;52;54;1.662650049;NA;NA;NA;NA;NA;59.68468468
ODL.R;ODL.R-B;Salt Marsh;Spartina maritima;11.2;54;56;1.485494888;NA;NA;NA;NA;NA;61.93693694
ODL.R;ODL.R-B;Salt Marsh;Spartina maritima;11.2;56;58;1.616193743;NA;NA;NA;NA;NA;64.18918919
ODL.R;ODL.R-B;Salt Marsh;Spartina maritima;11.2;58;60;1.525538098;NA;NA;NA;NA;NA;66.44144144
ODL.R;ODL.R-B;Salt Marsh;Spartina maritima;11.2;60;62;1.464704772;NA;NA;NA;NA;NA;68.69369369
ODL.R;ODL.R-B;Salt Marsh;Spartina maritima;11.2;62;64;1.527300559;NA;NA;NA;NA;NA;70.94594595
ODL.R;ODL.R-B;Salt Marsh;Spartina maritima;11.2;64;65;1.70431854;NA;NA;NA;NA;NA;72.63513514
ODL.R;ODL.R-C;Salt Marsh;Spartina maritima;14.1;0;2;0.988858673;4.643273077;1.353462691;NA;NA;1.353462691;1.164144354
ODL.R;ODL.R-C;Salt Marsh;Spartina maritima;14.1;2;4;1.201813884;2.29704376;NA;NA;NA;0.596771112;3.492433062
ODL.R;ODL.R-C;Salt Marsh;Spartina maritima;14.1;4;6;1.349715695;1.630649806;NA;NA;NA;0.360523133;5.820721769
ODL.R;ODL.R-C;Salt Marsh;Spartina maritima;14.1;6;8;1.312327506;1.195464999;NA;NA;NA;0.206242725;8.149010477
ODL.R;ODL.R-C;Salt Marsh;Spartina maritima;14.1;8;10;1.626565479;0.810355298;NA;NA;NA;0.069714793;10.47729919
ODL.R;ODL.R-C;Salt Marsh;Spartina maritima;14.1;10;12;1.525379344;1.207962845;0.097749472;NA;NA;0.097749472;12.80558789
ODL.R;ODL.R-C;Salt Marsh;Spartina maritima;14.1;12;14;1.415945041;0.445750674;NA;NA;NA;0;15.1338766
ODL.R;ODL.R-C;Salt Marsh;Spartina maritima;14.1;14;16;1.505834785;0.822589956;NA;NA;NA;0.074052187;17.46216531
ODL.R;ODL.R-C;Salt Marsh;Spartina maritima;14.1;16;18;1.50411869;1.005619639;NA;NA;NA;0.138939319;19.79045402
ODL.R;ODL.R-C;Salt Marsh;Spartina maritima;14.1;18;20;1.462465873;0.634767973;NA;NA;NA;0.007466103;22.11874272
ODL.R;ODL.R-C;Salt Marsh;Spartina maritima;14.1;20;22;1.521969333;0.475789265;NA;NA;NA;0;24.44703143
ODL.R;ODL.R-C;Salt Marsh;Spartina maritima;14.1;22;24;1.435731322;1.5881736;NA;NA;NA;0.345464596;26.77532014
ODL.R;ODL.R-C;Salt Marsh;Spartina maritima;14.1;24;26;1.434768764;0.969273045;NA;NA;NA;0.126053834;29.10360885
ODL.R;ODL.R-C;Salt Marsh;Spartina maritima;14.1;26;28;1.425190401;0.843734398;NA;NA;NA;0.081548251;31.43189756
ODL.R;ODL.R-C;Salt Marsh;Spartina maritima;14.1;28;30;1.601237485;0.920485703;NA;NA;NA;0.108757893;33.76018626
ODL.R;ODL.R-C;Salt Marsh;Spartina maritima;14.1;30;32;1.46639484;0.744550576;NA;NA;NA;0.046385901;36.08847497
ODL.R;ODL.R-C;Salt Marsh;Spartina maritima;14.1;32;34;1.690546734;NA;NA;NA;NA;NA;38.41676368
ODL.R;ODL.R-C;Salt Marsh;Spartina maritima;14.1;34;36;1.677319136;0.774573984;NA;NA;NA;0.057029709;40.74505239
ODL.R;ODL.R-C;Salt Marsh;Spartina maritima;14.1;36;38;1.510096485;NA;NA;NA;NA;NA;43.07334109
ODL.R;ODL.R-C;Salt Marsh;Spartina maritima;14.1;38;40;1.494972346;0.551987154;NA;NA;NA;0;45.4016298
ODL.R;ODL.R-C;Salt Marsh;Spartina maritima;14.1;40;42;1.440581663;NA;NA;NA;NA;NA;47.72991851
ODL.R;ODL.R-C;Salt Marsh;Spartina maritima;14.1;42;44;1.383706048;0.61392563;NA;NA;NA;7.71E-05;50.05820722
ODL.R;ODL.R-C;Salt Marsh;Spartina maritima;14.1;44;46;1.602123974;NA;NA;NA;NA;NA;52.38649593
ODL.R;ODL.R-C;Salt Marsh;Spartina maritima;14.1;46;48;1.567107863;0.656847134;NA;NA;NA;0.015293541;54.71478463
ODL.R;ODL.R-C;Salt Marsh;Spartina maritima;14.1;48;50;1.415984965;NA;NA;NA;NA;NA;57.04307334
ODL.R;ODL.R-C;Salt Marsh;Spartina maritima;14.1;50;52;1.228606781;0.706098564;NA;NA;NA;0.032754009;59.37136205
ODL.R;ODL.R-C;Salt Marsh;Spartina maritima;14.1;52;54;1.528210184;NA;NA;NA;NA;NA;61.69965076
ODL.R;ODL.R-C;Salt Marsh;Spartina maritima;14.1;54;56;1.273986129;0.601584662;NA;NA;NA;0;64.02793946
ODL.R;ODL.R-C;Salt Marsh;Spartina maritima;14.1;56;58;1.569744118;NA;NA;NA;NA;NA;66.35622817
ODL.R;ODL.R-C;Salt Marsh;Spartina maritima;14.1;58;60;1.544446064;0.373394404;NA;NA;NA;0;68.68451688
ODL.R;ODL.R-C;Salt Marsh;Spartina maritima;14.1;60;62;1.61208529;NA;NA;NA;NA;NA;71.01280559
ODL.R;ODL.R-C;Salt Marsh;Spartina maritima;14.1;62;64;1.562348374;0.431351404;NA;NA;NA;0;73.3410943
ODL.R;ODL.R-C;Salt Marsh;Spartina maritima;14.1;64;66;1.589567899;NA;NA;NA;NA;NA;75.669383
