Site ID;Core ID;Ecosystem;Genus;Min.D;Max.D;DBD;OM;OC;Age
RO.E;RO.E;Seagrass;Posidonia oceanica;8;10;1.250221749;;;
RO.E;RO.E;Seagrass;Posidonia oceanica;10;12;1.0550318;3.280564017;;
RO.E;RO.E;Seagrass;Posidonia oceanica;12;14;1.170698432;;;
RO.E;RO.E;Seagrass;Posidonia oceanica;14;16;0.810816379;4.354770505;1.704331192;
RO.E;RO.E;Seagrass;Posidonia oceanica;16;18;0.902876866;;;
RO.E;RO.E;Seagrass;Posidonia oceanica;18;20;0.965744573;4.418031154;;
RO.E;RO.E;Seagrass;Posidonia oceanica;20;22;0.910193781;;;
RO.E;RO.E;Seagrass;Posidonia oceanica;22;24;0.899365496;3.414259619;;
RO.E;RO.E;Seagrass;Posidonia oceanica;24;26;1.051127305;;;
RO.E;RO.E;Seagrass;Posidonia oceanica;26;28;0.741559742;5.94572597;3.145889256;
RO.E;RO.E;Seagrass;Posidonia oceanica;28;30;0.768498079;;;
RO.E;RO.E;Seagrass;Posidonia oceanica;30;32;1.077241954;;;
RO.E;RO.E;Seagrass;Posidonia oceanica;32;34;1.022324974;3.318848269;;
RO.E;RO.E;Seagrass;Posidonia oceanica;34;36;1.021418383;;;
RO.E;RO.E;Seagrass;Posidonia oceanica;36;38;1.003567356;3.776308161;0.707533762;
RO.E;RO.E;Seagrass;Posidonia oceanica;38;40;0.949345697;;;
RO.E;RO.E;Seagrass;Posidonia oceanica;40;42;0.922870016;2.921425838;;
RO.E;RO.E;Seagrass;Posidonia oceanica;42;44;0.877067089;;;
RO.E;RO.E;Seagrass;Posidonia oceanica;44;46;0.984603815;4.597239546;1.56425051;
RO.E;RO.E;Seagrass;Posidonia oceanica;46;48;0.902440953;;;
RO.E;RO.E;Seagrass;Posidonia oceanica;48;50;0.895455653;3.665443398;;
RO.E;RO.E;Seagrass;Posidonia oceanica;50;52;0.941199745;;;
RO.E;RO.E;Seagrass;Posidonia oceanica;52;54;1.037779818;0.068303508;;
RO.E;RO.E;Seagrass;Posidonia oceanica;54;56;1.45964973;;;
RO.E;RO.E;Seagrass;Posidonia oceanica;56;58;0.906187663;1.617888515;1.228391412;
RO.E;RO.E;Seagrass;Posidonia oceanica;58;60;1.252441427;;;
RO.E;RO.E;Seagrass;Posidonia oceanica;60;62;1.284070505;1.52987235;;
RO.E;RO.E;Seagrass;Posidonia oceanica;62;64;1.398843917;;;
RO.E;RO.E;Seagrass;Posidonia oceanica;64;66;1.261542108;1.851669205;0.739585487;
RO.E;RO.E;Seagrass;Posidonia oceanica;66;68;1.260386805;;;
RO.E;RO.E;Seagrass;Posidonia oceanica;68;70;1.270442215;2.002901131;;
RO.E;RO.E;Seagrass;Posidonia oceanica;70;72;1.301143307;;;
RO.E;RO.E;Seagrass;Posidonia oceanica;72;74;1.248940754;1.404201714;;
RO.E;RO.E;Seagrass;Posidonia oceanica;74;76;1.303897848;;;
RO.E;RO.E;Seagrass;Posidonia oceanica;76;78;1.410471822;1.287926857;0.501595293;
RO.E;RO.E;Seagrass;Posidonia oceanica;78;80;1.468739714;;;
RO.E;RO.E;Seagrass;Posidonia oceanica;80;82;1.445967954;1.242445055;;
RO.E;RO.E;Seagrass;Posidonia oceanica;82;84;1.370758301;;;
RO.E;RO.E;Seagrass;Posidonia oceanica;84;86;1.349454739;1.341016209;0.740850518;
RO.E;RO.E;Seagrass;Posidonia oceanica;86;88;1.491233345;;;
RO.E;RO.E;Seagrass;Posidonia oceanica;88;90;1.266184712;1.511272224;;
RO.E;RO.E;Seagrass;Posidonia oceanica;90;92;1.333443638;;;
RO.E;RO.E;Seagrass;Posidonia oceanica;92;94;1.395249643;1.500860441;0.729075567;
RO.E;RO.E;Seagrass;Posidonia oceanica;94;96;1.184711822;;;
RO.E;RO.E;Seagrass;Posidonia oceanica;96;98;1.533407232;2.352851276;;
RO.E;RO.E;Seagrass;Posidonia oceanica;98;100;1.063156357;;;
RO.E;RO.E;Seagrass;Posidonia oceanica;100;102;1.077712633;2.390212265;;
RO.IR;RO.IR-A;Seagrass;Posidonia oceanica;0;2;0.598457352;7.327751865;3.792470459;10
RO.IR;RO.IR-A;Seagrass;Posidonia oceanica;2;4;0.907923291;;;18
RO.IR;RO.IR-A;Seagrass;Posidonia oceanica;4;6;0.903007907;4.494300775;;24
RO.IR;RO.IR-A;Seagrass;Posidonia oceanica;6;8;0.823880389;;;34
RO.IR;RO.IR-A;Seagrass;Posidonia oceanica;8;10;0.93704654;4.896873733;;37
RO.IR;RO.IR-A;Seagrass;Posidonia oceanica;10;12;0.954156783;;;41
RO.IR;RO.IR-A;Seagrass;Posidonia oceanica;12;14;0.98479904;4.470634247;2.422617029;49
RO.IR;RO.IR-A;Seagrass;Posidonia oceanica;14;16;0.693382027;;;55
RO.IR;RO.IR-A;Seagrass;Posidonia oceanica;16;18;0.868667078;4.109687735;;58
RO.IR;RO.IR-A;Seagrass;Posidonia oceanica;18;20;0.672329849;;;72
RO.IR;RO.IR-A;Seagrass;Posidonia oceanica;20;22;0.541991946;7.538572797;4.135780381;90
RO.IR;RO.IR-A;Seagrass;Posidonia oceanica;22;24;0.745860035;;;120
RO.IR;RO.IR-A;Seagrass;Posidonia oceanica;24;26;0.94352907;5.651142021;;141
RO.IR;RO.IR-A;Seagrass;Posidonia oceanica;26;28;1.110727004;;;173
RO.IR;RO.IR-A;Seagrass;Posidonia oceanica;28;30;1.214420745;2.692253353;;194
RO.IR;RO.IR-A;Seagrass;Posidonia oceanica;30;32;1.142299922;;;227
RO.IR;RO.IR-A;Seagrass;Posidonia oceanica;32;34;1.018230604;2.600256813;1.384311633;249
RO.IR;RO.IR-A;Seagrass;Posidonia oceanica;34;36;0.852634582;;;272
RO.IR;RO.IR-A;Seagrass;Posidonia oceanica;36;38;0.765053566;3.454299891;;316
RO.IR;RO.IR-A;Seagrass;Posidonia oceanica;38;40;0.739075307;;;360
RO.IR;RO.IR-A;Seagrass;Posidonia oceanica;40;42;0.854386256;4.073545377;;404
RO.IR;RO.IR-A;Seagrass;Posidonia oceanica;42;44;0.844138296;;;454
RO.IR;RO.IR-A;Seagrass;Posidonia oceanica;44;46;1.000304696;2.174916396;;529
RO.IR;RO.IR-A;Seagrass;Posidonia oceanica;46;48;1.153090767;;;581
RO.IR;RO.IR-A;Seagrass;Posidonia oceanica;48;50;1.241321641;2.153312942;;633
RO.IR;RO.IR-A;Seagrass;Posidonia oceanica;50;52;1.435647787;;;684
RO.IR;RO.IR-A;Seagrass;Posidonia oceanica;52;54;1.182671323;;3.472953373;734
RO.IR;RO.IR-A;Seagrass;Posidonia oceanica;54;56;1.143885788;;;784
RO.IR;RO.IR-A;Seagrass;Posidonia oceanica;56;58;1.38388382;1.526825737;;832
RO.IR;RO.IR-A;Seagrass;Posidonia oceanica;58;60;1.335058922;;;904
RO.IR;RO.IR-A;Seagrass;Posidonia oceanica;60;62;1.271696467;2.062610607;1.048023864;946
RO.IR;RO.IR-A;Seagrass;Posidonia oceanica;62;64;1.44437139;;;987
RO.IR;RO.IR-A;Seagrass;Posidonia oceanica;64;66;1.571371753;;;1028
RO.IR;RO.IR-A;Seagrass;Posidonia oceanica;66;68;1.347408891;;;1069
RO.IR;RO.IR-A;Seagrass;Posidonia oceanica;68;70;1.180074567;1.564773212;;1109
RO.IR;RO.IR-A;Seagrass;Posidonia oceanica;70;72;1.309949814;;;1149
RO.IR;RO.IR-A;Seagrass;Posidonia oceanica;72;74;1.490364194;1.562765657;0.669414575;1188
RO.IR;RO.IR-A;Seagrass;Posidonia oceanica;74;76;1.426137937;;;1228
RO.IR;RO.IR-A;Seagrass;Posidonia oceanica;76;78;1.450062325;1.568858274;;1267
RO.IR;RO.IR-A;Seagrass;Posidonia oceanica;78;80;1.182283548;;;1307
RO.IR;RO.IR-A;Seagrass;Posidonia oceanica;80;82;1.386090127;1.794284759;0.590787544;1347
RO.IR;RO.IR-A;Seagrass;Posidonia oceanica;82;84;0.906061971;;;1387
RO.IR;RO.IR-A;Seagrass;Posidonia oceanica;84;86;1.220207954;1.736667786;0.177070969;1427
RO.IR;RO.IR-B;Seagrass;Posidonia oceanica;0;2.5;0.953795;4.613578109;3.629012635;
RO.IR;RO.IR-B;Seagrass;Posidonia oceanica;2.5;7.5;0.999265;3.626855956;3.189529886;
RO.IR;RO.IR-B;Seagrass;Posidonia oceanica;7.5;12.5;1.08499;2.896812574;2.452720754;
RO.IR;RO.IR-B;Seagrass;Posidonia oceanica;12.5;20;1.11408;3.056023972;2.249569592;
RO.IR;RO.IR-B;Seagrass;Posidonia oceanica;20;37.5;0.98878;4.932231993;4.72588343;
RO.IR;RO.IR-B;Seagrass;Posidonia oceanica;37.5;57.5;1.24197;2.611922908;2.200615673;
RO.IR;RO.IR-B;Seagrass;Posidonia oceanica;57.5;65;1.38784;1.831715962;0.620066701;
RO.IR;RO.IR-C;Seagrass;Posidonia oceanica;0;2.5;0.97333;3.226591882;;
RO.IR;RO.IR-C;Seagrass;Posidonia oceanica;2.5;7.5;1.111305;3.596781813;2.850171833;
RO.IR;RO.IR-C;Seagrass;Posidonia oceanica;7.5;12.5;1.15476;3.050485993;2.479495749;
RO.IR;RO.IR-C;Seagrass;Posidonia oceanica;12.5;20;0.8064;5.93475176;3.725961706;
RO.IR;RO.IR-C;Seagrass;Posidonia oceanica;20;37.5;1.15306;2.43895789;0.800483695;
RO.IR;RO.IR-C;Seagrass;Posidonia oceanica;37.5;60;1.30519;2.036564964;;
RO.IR;RO.IR-C;Seagrass;Posidonia oceanica;60;70;1.19175;1.858275595;0.363159256;
RO.IB;RO.IB-C;Seagrass;Posidonia oceanica;0;2;0.885868247;;1.203248656;9
RO.IB;RO.IB-C;Seagrass;Posidonia oceanica;2;4;0.991043556;;;16
RO.IB;RO.IB-C;Seagrass;Posidonia oceanica;4;6;1.312613428;1.759051925;;23
RO.IB;RO.IB-C;Seagrass;Posidonia oceanica;6;8;1.140564294;;;31
RO.IB;RO.IB-C;Seagrass;Posidonia oceanica;8;10;1.367926206;2.467896672;0.733831238;39
RO.IB;RO.IB-C;Seagrass;Posidonia oceanica;10;12;1.226297361;;;49
RO.IB;RO.IB-C;Seagrass;Posidonia oceanica;12;14;1.080927155;2.42908397;;58
RO.IB;RO.IB-C;Seagrass;Posidonia oceanica;14;16;1.355750067;;;64
RO.IB;RO.IB-C;Seagrass;Posidonia oceanica;16;18;1.073479198;2.704972505;;74
RO.IB;RO.IB-C;Seagrass;Posidonia oceanica;18;20;1.293708722;;;82
RO.IB;RO.IB-C;Seagrass;Posidonia oceanica;20;22;1.198281277;2.456125804;1.068571194;94
RO.IB;RO.IB-C;Seagrass;Posidonia oceanica;22;24;1.030944279;;;103
RO.IB;RO.IB-C;Seagrass;Posidonia oceanica;24;26;1.408677359;3.047133826;;117
RO.IB;RO.IB-C;Seagrass;Posidonia oceanica;26;28;1.137855216;;;127
RO.IB;RO.IB-C;Seagrass;Posidonia oceanica;28;30;1.123804386;2.835795009;1.481671124;201
RO.IB;RO.IB-C;Seagrass;Posidonia oceanica;30;32;1.194965131;;;407
RO.IB;RO.IB-C;Seagrass;Posidonia oceanica;32;34;1.210008132;1.765685911;;580
RO.IB;RO.IB-C;Seagrass;Posidonia oceanica;34;36;1.288060577;;;789
RO.IB;RO.IB-C;Seagrass;Posidonia oceanica;36;38;1.088404529;3.215254688;;998
RO.IB;RO.IB-C;Seagrass;Posidonia oceanica;38;40;1.063410417;;;1316
RO.IB;RO.IB-C;Seagrass;Posidonia oceanica;40;42;1.162426787;2.944534738;;1528
RO.IB;RO.IB-C;Seagrass;Posidonia oceanica;42;44;1.231621914;;;1740
RO.IB;RO.IB-C;Seagrass;Posidonia oceanica;44;46;1.16136776;2.548209636;;1952
RO.IB;RO.IB-C;Seagrass;Posidonia oceanica;46;48;1.152037089;;;2118
RO.IB;RO.IB-C;Seagrass;Posidonia oceanica;48;50;1.189560348;1.897109402;;2238
RO.IB;RO.IB-C;Seagrass;Posidonia oceanica;50;52;1.185024717;;;2358
RO.IB;RO.IB-C;Seagrass;Posidonia oceanica;52;54;1.420313287;1.882609317;;2444
RO.IB;RO.IB-C;Seagrass;Posidonia oceanica;54;56;1.219734601;;;2530
RO.IB;RO.IB-C;Seagrass;Posidonia oceanica;56;58;1.211794571;2.82919192;;2616
RO.IB;RO.IB-C;Seagrass;Posidonia oceanica;58;60;1.164790878;;;2747
RO.IB;RO.IB-C;Seagrass;Posidonia oceanica;60;62;1.362524097;2.631457637;1.669996224;2835
RO.IB;RO.IB-C;Seagrass;Posidonia oceanica;62;64;1.203423978;;;2923
RO.IB;RO.IB-C;Seagrass;Posidonia oceanica;64;66;1.354255127;2.043678506;;3011
RO.IB;RO.IB-C;Seagrass;Posidonia oceanica;66;68;1.312308557;;;3100
RO.IB;RO.IB-C;Seagrass;Posidonia oceanica;68;70;1.22276727;2.3071711;;3190
RO.IB;RO.IB-C;Seagrass;Posidonia oceanica;70;72;1.355113581;;;3279
RO.IB;RO.IB-C;Seagrass;Posidonia oceanica;72;74;1.033597196;2.53137426;1.654691768;3369
RO.IB;RO.IB-C;Seagrass;Posidonia oceanica;74;76;0.908059681;;;3459
RO.IB;RO.IB-C;Seagrass;Posidonia oceanica;76;78;1.389112099;2.653309481;;3560
RO.IB;RO.IB-C;Seagrass;Posidonia oceanica;78;80;1.201081281;;;3661
RO.IB;RO.IB-C;Seagrass;Posidonia oceanica;80;82;1.156222385;2.463198989;;3763
RO.IB;RO.IB-C;Seagrass;Posidonia oceanica;82;84;1.29950128;;;3864
RO.IB;RO.IB-C;Seagrass;Posidonia oceanica;84;86;1.428592955;2.462199391;;3966
RO.IB;RO.IB-C;Seagrass;Posidonia oceanica;86;88;1.334679169;;;4067
RO.IB;RO.IB-C;Seagrass;Posidonia oceanica;88;90;1.535263204;1.785908821;;4168
RO.IB;RO.IB-C;Seagrass;Posidonia oceanica;90;92;1.577859632;;;4269
RO.IB;RO.IB-C;Seagrass;Posidonia oceanica;92;94;1.581520764;2.152081336;1.345797846;4369
RO.IB;RO.IB-C;Seagrass;Posidonia oceanica;94;96;1.690303719;;;4469
RO.IB;RO.IB-C;Seagrass;Posidonia oceanica;96;98;1.622373541;3.434087109;;4569
RO.IB;RO.IB-C;Seagrass;Posidonia oceanica;98;100;1.535527961;;;4669
RO.IB;RO.IB-C;Seagrass;Posidonia oceanica;100;102;1.514320673;1.890624503;0.550854043;4769
RO.IB;RO.IB-C;Seagrass;Posidonia oceanica;102;104;1.500564017;;;4868
RO.IB;RO.IB-C;Seagrass;Posidonia oceanica;104;106;1.503711681;1.529757009;;4968
RO.IB;RO.IB-C;Seagrass;Posidonia oceanica;106;108;1.484445943;;;5067
RO.IB;RO.IB-C;Seagrass;Posidonia oceanica;108;110;1.666726992;1.250955627;;5166
RO.IB;RO.IB-C;Seagrass;Posidonia oceanica;110;112;1.478645362;;;5265
RO.IB;RO.IB-C;Seagrass;Posidonia oceanica;112;114;1.588623735;1.843700041;0.516326105;5365
RO.IB;RO.IB-C;Seagrass;Posidonia oceanica;114;116;1.618065226;;;5465
RO.IB;RO.IB-C;Seagrass;Posidonia oceanica;116;118;1.654615037;1.802046401;;5564
RO.IB;RO.IB-C;Seagrass;Posidonia oceanica;118;120;1.631575846;;;5662
RO.IB;RO.IB-C;Seagrass;Posidonia oceanica;120;122;1.621263702;1.271555647;;5761
RO.IB;RO.IB-C;Seagrass;Posidonia oceanica;122;124;1.525908463;;0.535344399;5860
RO.IB;RO.IB-A;Seagrass;Posidonia oceanica;0;27.5;1.133463333;;1.572674787;
RO.IB;RO.IB-A;Seagrass;Posidonia oceanica;27.5;65;0.926096667;;3.752107544;
RO.IB;RO.IB-A;Seagrass;Posidonia oceanica;65;109.5;1.03628;;3.040697021;
RO.IB;RO.IB-A;Seagrass;Posidonia oceanica;109.5;144.5;1.158843333;;2.374426381;
RO.IB;RO.IB-A;Seagrass;Posidonia oceanica;144.5;175;1.25742;;3.258678029;
RO.IB;RO.IB-A;Seagrass;Posidonia oceanica;175;190;1.32961;;0.517015725;
TE.S;TE.S-A;Seagrass;Posidonia oceanica;0;1;0.188288236;21.23974612;11.30391679;2.5
TE.S;TE.S-A;Seagrass;Posidonia oceanica;1;2;0.266911215;;;3.5
TE.S;TE.S-A;Seagrass;Posidonia oceanica;2;3;0.162682759;;;4
TE.S;TE.S-A;Seagrass;Posidonia oceanica;3;4;0.402801265;;;14
TE.S;TE.S-A;Seagrass;Posidonia oceanica;4;5;0.807105775;8.583188733;4.581744939;24
TE.S;TE.S-A;Seagrass;Posidonia oceanica;5;6;0.941923481;;;29
TE.S;TE.S-A;Seagrass;Posidonia oceanica;6;7;0.885642045;;;51
TE.S;TE.S-A;Seagrass;Posidonia oceanica;7;8;1.501300078;;;73
TE.S;TE.S-A;Seagrass;Posidonia oceanica;8;9;1.095326918;4.695850881;2.399321423;84
TE.S;TE.S-A;Seagrass;Posidonia oceanica;9;10;1.165719603;;;106
TE.S;TE.S-A;Seagrass;Posidonia oceanica;10;11;1.042343999;3.667242412;;117
TE.S;TE.S-A;Seagrass;Posidonia oceanica;11;12;1.304002641;;;138
TE.S;TE.S-A;Seagrass;Posidonia oceanica;12;13;1.297479319;3.473983979;;152
TE.S;TE.S-A;Seagrass;Posidonia oceanica;13;14;1.206043314;;;166
TE.S;TE.S-A;Seagrass;Posidonia oceanica;14;15;1.313512708;3.295142919;;194
TE.S;TE.S-A;Seagrass;Posidonia oceanica;15;16;1.163296378;;;208
TE.S;TE.S-A;Seagrass;Posidonia oceanica;16;17;1.013912797;3.204710784;;222
TE.S;TE.S-A;Seagrass;Posidonia oceanica;17;18;1.302448308;;;229
TE.S;TE.S-A;Seagrass;Posidonia oceanica;18;19;1.324064425;4.147441973;1.672363966;236
TE.S;TE.S-A;Seagrass;Posidonia oceanica;19;20;0.98935838;;;243
TE.S;TE.S-A;Seagrass;Posidonia oceanica;20;21;1.022852055;6.023294175;;257
TE.S;TE.S-A;Seagrass;Posidonia oceanica;21;22;0.858635278;;;264
TE.S;TE.S-A;Seagrass;Posidonia oceanica;22;23;0.905984178;7.969201926;;271
TE.S;TE.S-A;Seagrass;Posidonia oceanica;23;24;0.960381011;;;285
TE.S;TE.S-A;Seagrass;Posidonia oceanica;24;25;0.983085995;5.396342653;;292
TE.S;TE.S-A;Seagrass;Posidonia oceanica;25;26;1.084171844;;;299
TE.S;TE.S-A;Seagrass;Posidonia oceanica;26;27;1.574028519;3.326618033;;306
TE.S;TE.S-A;Seagrass;Posidonia oceanica;27;28;1.368442871;;;313
TE.S;TE.S-A;Seagrass;Posidonia oceanica;28;29;1.277055093;3.737624356;1.707513779;328
TE.S;TE.S-A;Seagrass;Posidonia oceanica;29;30;1.446785818;;;335
TE.S;TE.S-A;Seagrass;Posidonia oceanica;30;31;1.425010867;3.079492325;;342
TE.S;TE.S-A;Seagrass;Posidonia oceanica;31;32;1.081042326;;;349
TE.S;TE.S-A;Seagrass;Posidonia oceanica;32;33;0.956740726;4.007754441;;356
TE.S;TE.S-A;Seagrass;Posidonia oceanica;33;34;1.018164234;;;363
TE.S;TE.S-A;Seagrass;Posidonia oceanica;34;35;1.030449306;9.022346068;3.523433233;377
TE.S;TE.S-A;Seagrass;Posidonia oceanica;35;36;0.801360421;;;384
TE.S;TE.S-A;Seagrass;Posidonia oceanica;36;37;0.78810442;8.746117738;;394
TE.S;TE.S-A;Seagrass;Posidonia oceanica;37;38;0.857304617;;;404
TE.S;TE.S-A;Seagrass;Posidonia oceanica;38;39;0.980434458;7.723576936;2.322073922;414
TE.S;TE.S-A;Seagrass;Posidonia oceanica;39;40;1.028334353;;;424
TE.S;TE.S-A;Seagrass;Posidonia oceanica;40;41;0.768778435;6.428129655;;434
TE.S;TE.S-A;Seagrass;Posidonia oceanica;41;42;0.945396122;;;446
TE.S;TE.S-A;Seagrass;Posidonia oceanica;42;43;1.033081769;7.744938998;;458
TE.S;TE.S-A;Seagrass;Posidonia oceanica;43;44;0.832316014;;;470
TE.S;TE.S-A;Seagrass;Posidonia oceanica;44;45;0.595553681;10.64239784;5.279131988;493
TE.S;TE.S-A;Seagrass;Posidonia oceanica;45;46;0.808638065;;;506
TE.S;TE.S-A;Seagrass;Posidonia oceanica;46;47;0.759889934;;;518
TE.S;TE.S-A;Seagrass;Posidonia oceanica;47;48;0.861764601;;;531
TE.S;TE.S-A;Seagrass;Posidonia oceanica;48;49;0.779842366;5.360974866;3.627607158;544
TE.S;TE.S-A;Seagrass;Posidonia oceanica;49;50;1.091783987;;;556
TE.S;TE.S-A;Seagrass;Posidonia oceanica;50;51;1.14518749;4.367563134;;576
TE.S;TE.S-A;Seagrass;Posidonia oceanica;51;52;1.060170953;;;595
TE.S;TE.S-A;Seagrass;Posidonia oceanica;52;53;0.964994536;4.865174451;;615
TE.S;TE.S-A;Seagrass;Posidonia oceanica;53;54;0.968647106;;;634
TE.S;TE.S-A;Seagrass;Posidonia oceanica;54;55;0.780633349;;;654
TE.S;TE.S-A;Seagrass;Posidonia oceanica;55;56;0.994785238;;;673
TE.S;TE.S-A;Seagrass;Posidonia oceanica;56;57;0.810582154;;;693
TE.S;TE.S-A;Seagrass;Posidonia oceanica;57;58;0.745536328;;;712
TE.S;TE.S-A;Seagrass;Posidonia oceanica;58;59;1.119070499;6.20127784;2.367248617;731
TE.S;TE.S-A;Seagrass;Posidonia oceanica;59;60;1.141073202;;;751
TE.S;TE.S-A;Seagrass;Posidonia oceanica;60;61;1.130436852;3.55844616;;771
TE.S;TE.S-A;Seagrass;Posidonia oceanica;61;62;0.92479548;;;791
TE.S;TE.S-A;Seagrass;Posidonia oceanica;62;63;1.125827637;3.255029703;;810
TE.S;TE.S-A;Seagrass;Posidonia oceanica;63;64;1.319605195;;;830
TE.S;TE.S-A;Seagrass;Posidonia oceanica;64;65;1.28384159;2.52874378;;850
TE.S;TE.S-A;Seagrass;Posidonia oceanica;65;66;1.168028767;;;891
TE.S;TE.S-A;Seagrass;Posidonia oceanica;66;67;0.944974025;2.347673232;;911
TE.S;TE.S-A;Seagrass;Posidonia oceanica;67;68;0.9307092;;;931
TE.S;TE.S-A;Seagrass;Posidonia oceanica;68;69;0.899613449;2.888996826;2.071246166;951
TE.S;TE.S-A;Seagrass;Posidonia oceanica;69;70;0.640468909;;;971
TE.S;TE.S-A;Seagrass;Posidonia oceanica;70;71;0.524989078;1.316893452;;990
TE.S;TE.S-A;Seagrass;Posidonia oceanica;71;72;0.416791459;;;1009
TE.S;TE.S-A;Seagrass;Posidonia oceanica;72;73;0.315530535;;0.295657661;1029
TE.S;TE.S-B;Seagrass;Posidonia oceanica;0;2.5;1.539395;0;4.270588798;
TE.S;TE.S-B;Seagrass;Posidonia oceanica;2.5;7.5;1.807915;6.917328503;2.507794129;
TE.S;TE.S-B;Seagrass;Posidonia oceanica;7.5;12.5;1.875565;5.407382634;2.357119063;
TE.S;TE.S-B;Seagrass;Posidonia oceanica;12.5;17.5;1.48001;6.006159241;2.844140894;
TE.S;TE.S-B;Seagrass;Posidonia oceanica;17.5;22.5;1.68954;4.526519186;2.830913764;
TE.S;TE.S-B;Seagrass;Posidonia oceanica;22.5;37.5;1.12043;6.206243944;4.372178568;
TE.S;TE.S-B;Seagrass;Posidonia oceanica;37.5;60;1.55434;5.942807509;3.764690258;
TE.S;TE.S-B;Seagrass;Posidonia oceanica;60;70;1.63145;2.852430492;1.584922738;
TE.S;TE.S-C;Seagrass;Posidonia oceanica;0;2.5;1.14608;3.823601881;1.809354296;
TE.S;TE.S-C;Seagrass;Posidonia oceanica;2.5;7.5;1.287785;5.259822464;1.961005282;
TE.S;TE.S-C;Seagrass;Posidonia oceanica;7.5;12.5;1.299815;5.269171272;2.870923681;
TE.S;TE.S-C;Seagrass;Posidonia oceanica;12.5;20;1.44755;4.355881083;3.486260903;
TE.S;TE.S-C;Seagrass;Posidonia oceanica;20;35;1.208005;5.31131793;;
TE.S;TE.S-C;Seagrass;Posidonia oceanica;35;45;0.44243;13.95664862;8.480788066;
TE.I;TE.I-A;Seagrass;Posidonia oceanica;0;5;1.16636;7.774427454;;
TE.I;TE.I-A;Seagrass;Posidonia oceanica;5;15;1.42389;3.129380651;;
TE.I;TE.I-A;Seagrass;Posidonia oceanica;15;25;1.524715;4.739963248;;
TE.I;TE.I-A;Seagrass;Posidonia oceanica;25;35;1.49016;4.355670175;;
TE.I;TE.I-A;Seagrass;Posidonia oceanica;35;45;1.386135;3.118565115;;
TE.I;TE.I-A;Seagrass;Posidonia oceanica;45;55;1.41886;4.62743535;;
TE.I;TE.I-A;Seagrass;Posidonia oceanica;55;65;1.18315;3.37840684;;
TE.I;TE.I-A;Seagrass;Posidonia oceanica;65;75;0.86798;4.340353516;;
TE.I;TE.I-A;Seagrass;Posidonia oceanica;75;85;0.80691;10.78189362;;
TE.I;TE.I-A;Seagrass;Posidonia oceanica;85;95;1.02394;5.439090898;;
TE.I;TE.I-A;Seagrass;Posidonia oceanica;95;105;1.232315;4.222189262;;
TE.I;TE.I-A;Seagrass;Posidonia oceanica;105;115;0.868205;4.234507101;;
TE.I;TE.I-A;Seagrass;Posidonia oceanica;115;125;1.05066;2.267824021;;
TE.I;TE.I-A;Seagrass;Posidonia oceanica;125;135;1.02636;3.39831989;;
TE.I;TE.I-A;Seagrass;Posidonia oceanica;135;145;1.583545;2.424160183;;
TE.I;TE.I-A;Seagrass;Posidonia oceanica;145;155;1.546015;3.035703458;;
TE.I;TE.I-A;Seagrass;Posidonia oceanica;155;165;1.274525;3.6877496;;
TE.I;TE.I-A;Seagrass;Posidonia oceanica;165;175;1.478285;3.493478774;;
TE.I;TE.I-A;Seagrass;Posidonia oceanica;175;185;1.531365;2.501180628;;
TE.I;TE.I-A;Seagrass;Posidonia oceanica;185;195;1.417495;3.804584341;;
TE.I;TE.I-A;Seagrass;Posidonia oceanica;195;200;1.29875;5.071964029;;
TE.I;TE.I-B;Seagrass;Posidonia oceanica;0;2.5;0.979915;6.67973235;;
TE.I;TE.I-B;Seagrass;Posidonia oceanica;2.5;7.5;1.01601;2.175068439;1.021243594;
TE.I;TE.I-B;Seagrass;Posidonia oceanica;7.5;12.5;0.83933;5.487178428;3.764468153;
TE.I;TE.I-B;Seagrass;Posidonia oceanica;12.5;20;1.003425;3.128778156;1.189378297;
TE.I;TE.I-B;Seagrass;Posidonia oceanica;20;52.5;1.184205;2.27188652;2.491746357;
TE.I;TE.I-B;Seagrass;Posidonia oceanica;52.5;91;0.947245;3.608796163;2.946071187;
TE.I;TE.I-B;Seagrass;Posidonia oceanica;91;102;1.037325;1.557218365;1.62413906;
TE.I;TE.I-C;Seagrass;Posidonia oceanica;0;27.5;0.67136;4.791681538;;
TE.I;TE.I-C;Seagrass;Posidonia oceanica;27.5;65;0.661305;4.631970814;;
TE.I;TE.I-C;Seagrass;Posidonia oceanica;65;110;0.869685;1.271610098;;
TE.I;TE.I-C;Seagrass;Posidonia oceanica;110;160;0.99572;2.078317258;;
TE.I;TE.I-C;Seagrass;Posidonia oceanica;160;210;1.109875;2.74548128;;
TE.I;TE.I-C;Seagrass;Posidonia oceanica;210;260;1.30984;1.573379533;;
TE.I;TE.I-C;Seagrass;Posidonia oceanica;260;310;1.194855;1.527171556;;
TE.I;TE.I-C;Seagrass;Posidonia oceanica;310;360;1.24478;0.942789699;;
TE.I;TE.I-C;Seagrass;Posidonia oceanica;360;410;1.3154;1.143429557;;
TE.I;TE.I-C;Seagrass;Posidonia oceanica;410;430;1.16281;1.154292713;;
TE.IC;TE.IC-A;Seagrass;Unvegetated Seagrass;0;2.5;1.0577;1.529353081;0.972219552;
TE.IC;TE.IC-A;Seagrass;Unvegetated Seagrass;2.5;7.5;0.99798;1.151757213;0.237419572;
